"id_venda","sale_date","id_product","qtd","valor_recebido_em_brl","custo_operacao_brl","saldo_operacao_brl","possui_prejuizo","valor_do_prejuizo"
9727,"2024-07-08",76,15,2222973.0,3239702.5248,-1016729.5247999998,Sim,1016729.5247999998
1456,"2024-03-11",100,15,1490553.8,2506910.58891,-1016356.7889099999,Sim,1016356.7889099999
7152,"2024-07-08",91,13,1753518.0,2769672.3350400003,-1016154.3350400003,Sim,1016154.3350400003
1851,"2024-06-19",58,14,1523544.0,2538172.487018,-1014628.4870179999,Sim,1014628.4870179999
9375,"2023-04-25",76,12,1689460.05,2703705.9696,-1014245.9195999999,Sim,1014245.9195999999
3776,"2024-06-17",57,12,1354212.65,2366339.9348400002,-1012127.2848400003,Sim,1012127.2848400003
1027,"2024-07-24",74,15,1298378.0,2310315.03234,-1011937.0323399999,Sim,1011937.0323399999
2816,"2024-02-27",63,13,1728477.5,2740368.2806499996,-1011890.7806499996,Sim,1011890.7806499996
3145,"2024-12-18",76,8,1185586.0,2194603.1872,-1009017.1872,Sim,1009017.1872
7902,"2023-01-16",64,14,1483024.1,2491397.64622,-1008373.5462199999,Sim,1008373.5462199999
9220,"2024-07-19",93,14,1336344.1,2344449.8123480002,-1008105.7123480001,Sim,1008105.7123480001
5192,"2024-08-02",54,13,1579953.0,2587443.923142,-1007490.9231420001,Sim,1007490.9231420001
843,"2024-07-09",92,14,1181759.15,2188211.017734,-1006451.8677340001,Sim,1006451.8677340001
4569,"2024-11-07",78,11,1272408.15,2277778.144752,-1005369.9947520001,Sim,1005369.9947520001
8801,"2024-11-26",57,11,1306696.0,2311491.37428,-1004795.3742800001,Sim,1004795.3742800001
3243,"2023-08-31",81,15,1740615.65,2745384.3861450003,-1004768.7361450004,Sim,1004768.7361450004
8093,"2023-03-02",73,10,1360019.05,2364134.1024,-1004115.0524000002,Sim,1004115.0524000002
7902,"2023-01-16",64,14,1483024.1,2485267.7309600003,-1002243.6309600002,Sim,1002243.6309600002
6344,"2023-02-08",73,10,1360019.05,2362136.75408,-1002117.7040799998,Sim,1002117.7040799998
3732,"2023-12-15",97,13,1671388.2,2673071.579659,-1001683.3796590001,Sim,1001683.3796590001
3243,"2023-08-31",81,15,1740615.65,2742212.713785,-1001597.0637850002,Sim,1001597.0637850002
1512,"2024-05-21",73,11,1496021.05,2496613.420455,-1000592.3704549999,Sim,1000592.3704549999
4275,"2024-09-23",54,13,1500955.35,2500843.980102,-999888.6301019997,Sim,999888.6301019997
3776,"2024-06-17",57,12,1354212.65,2353779.39312,-999566.7431200002,Sim,999566.7431200002
9131,"2023-12-12",73,13,1861079.0,2860298.8432200006,-999219.8432200006,Sim,999219.8432200006
5187,"2024-03-05",71,14,1822437.0,2821572.869472,-999135.8694719998,Sim,999135.8694719998
7270,"2024-04-22",100,14,1391182.85,2389613.465848,-998430.6158479997,Sim,998430.6158479997
8310,"2024-10-21",73,10,1360019.05,2358229.5242000003,-998210.4742000003,Sim,998210.4742000003
6314,"2024-01-15",99,15,1528550.0,2525439.38175,-996889.3817500002,Sim,996889.3817500002
8220,"2024-01-10",63,13,1728477.5,2724800.6891560005,-996323.1891560005,Sim,996323.1891560005
3188,"2023-06-05",63,14,1959407.0,2954503.0764480005,-995096.0764480005,Sim,995096.0764480005
8554,"2023-01-09",73,12,1632023.05,2626515.9432600006,-994492.8932600005,Sim,994492.8932600005
4804,"2024-01-03",63,14,1959407.0,2953062.9092160002,-993655.9092160002,Sim,993655.9092160002
5938,"2023-01-04",81,11,1276451.35,2269491.1460100003,-993039.7960100002,Sim,993039.7960100002
4358,"2024-12-24",73,12,1717919.0,2710346.1356279994,-992427.1356279994,Sim,992427.1356279994
3911,"2023-08-07",76,15,2222973.0,3214656.5685,-991683.5685,Sim,991683.5685
31,"2023-03-20",91,13,1665842.1,2655635.9357189997,-989793.8357189996,Sim,989793.8357189996
7841,"2023-06-06",76,10,1407882.9,2394763.58732,-986880.68732,Sim,986880.68732
5938,"2023-01-04",81,11,1276451.35,2263173.5752560003,-986722.2252560002,Sim,986722.2252560002
9599,"2024-06-27",59,14,1159309.7,2146003.097966,-986693.397966,Sim,986693.397966
7412,"2023-02-06",54,13,1579953.0,2566549.403626,-986596.403626,Sim,986596.403626
5938,"2023-01-04",81,11,1276451.35,2261774.795841,-985323.445841,Sim,985323.445841
9700,"2023-11-13",76,10,1407882.9,2392577.34287,-984694.4428699999,Sim,984694.4428699999
875,"2024-11-04",92,12,1012936.55,1996691.0396879998,-983754.4896879997,Sim,983754.4896879997
5542,"2024-10-29",97,9,1157115.2,2140668.44694,-983553.2469400002,Sim,983553.2469400002
4977,"2023-04-06",100,15,1569004.0,2552539.31289,-983535.3128900002,Sim,983535.3128900002
9625,"2024-07-22",74,15,1298378.0,2279645.31942,-981267.3194200001,Sim,981267.3194200001
9464,"2024-05-27",54,12,1385497.1,2366422.176192,-980925.076192,Sim,980925.076192
6314,"2024-01-15",99,15,1528550.0,2508083.674425,-979533.6744249999,Sim,979533.6744249999
4337,"2024-11-29",98,13,980110.25,1958899.40337,-978789.15337,Sim,978789.15337
773,"2024-04-04",76,10,1407882.9,2385235.17705,-977352.2770500001,Sim,977352.2770500001
8220,"2024-01-10",63,13,1728477.5,2703111.433022,-974633.9330219999,Sim,974633.9330219999
5736,"2024-07-17",100,14,1391182.85,2364969.09264,-973786.2426399998,Sim,973786.2426399998
9526,"2023-02-27",54,15,1731870.9,2704166.4905999997,-972295.5905999998,Sim,972295.5905999998
3188,"2023-06-05",63,14,1959407.0,2930985.4025760004,-971578.4025760004,Sim,971578.4025760004
5112,"2023-11-14",76,11,1630181.0,2601640.6121419994,-971459.6121419994,Sim,971459.6121419994
8976,"2024-09-16",57,11,1241361.2,2212303.4309529997,-970942.2309529998,Sim,970942.2309529998
8884,"2024-04-24",99,15,1609000.0,2579840.4187200004,-970840.4187200004,Sim,970840.4187200004
3243,"2023-08-31",81,15,1740615.65,2711295.55284,-970679.9028400001,Sim,970679.9028400001
3145,"2024-12-18",76,8,1185586.0,2155750.4876800003,-970164.4876800003,Sim,970164.4876800003
4804,"2024-01-03",63,14,1959407.0,2929556.698992,-970149.698992,Sim,970149.698992
801,"2024-11-27",64,10,1059303.2,2029402.3308199998,-970099.1308199998,Sim,970099.1308199998
5781,"2024-11-27",54,12,1458418.0,2426921.769108,-968503.7691080002,Sim,968503.7691080002
4165,"2024-10-31",91,10,1281417.0,2249619.00931,-968202.0093100001,Sim,968202.0093100001
3345,"2023-03-06",78,13,1503755.0,2470667.26023,-966912.2602300001,Sim,966912.2602300001
5068,"2023-07-07",76,14,2074775.0,3041270.7976,-966495.7976000002,Sim,966495.7976000002
9375,"2023-04-25",76,12,1689460.05,2655840.24324,-966380.1932400002,Sim,966380.1932400002
801,"2024-11-27",64,10,1059303.2,2024409.12376,-965105.9237600002,Sim,965105.9237600002
5770,"2024-10-08",92,13,1097347.85,2062172.008143,-964824.158143,Sim,964824.158143
7270,"2024-04-22",100,14,1391182.85,2355783.017784,-964600.1677839998,Sim,964600.1677839998
9443,"2024-12-11",59,12,1045994.0,2008989.6902400001,-962995.6902400001,Sim,962995.6902400001
2393,"2024-03-22",54,14,1701487.0,2664337.9341320004,-962850.9341320004,Sim,962850.9341320004
9795,"2024-09-11",99,11,1179933.0,2141455.90021,-961522.9002100001,Sim,961522.9002100001
6563,"2024-06-28",97,10,1353351.0,2313958.2759100003,-960607.2759100003,Sim,960607.2759100003
5772,"2023-03-06",73,14,1904027.05,2864537.0285,-960509.9785,Sim,960509.9785
812,"2024-03-22",63,10,1329598.15,2289361.18078,-959763.0307800001,Sim,959763.0307800001
4929,"2023-01-05",73,11,1496021.05,2455776.95209,-959755.9020899998,Sim,959755.9020899998
8976,"2024-09-16",57,11,1241361.2,2200560.5156039996,-959199.3156039997,Sim,959199.3156039997
1456,"2024-03-11",100,15,1490553.8,2448822.3232199997,-958268.5232199996,Sim,958268.5232199996
451,"2024-02-19",54,13,1500955.35,2458558.27867,-957602.9286699998,Sim,957602.9286699998
7010,"2024-04-26",57,13,1467063.15,2424015.736688,-956952.5866880002,Sim,956952.5866880002
6969,"2024-09-12",63,8,1119661.0,2075836.739168,-956175.739168,Sim,956175.739168
8093,"2023-03-02",73,10,1360019.05,2316031.452,-956012.402,Sim,956012.402
7347,"2023-11-16",54,15,1823022.0,2779015.09575,-955993.0957499999,Sim,955993.0957499999
1257,"2023-12-05",99,15,1609000.0,2564642.8599000005,-955642.8599000005,Sim,955642.8599000005
4543,"2024-09-26",59,14,1159309.7,2114257.3750480004,-954947.6750480004,Sim,954947.6750480004
503,"2024-11-27",54,11,1270038.85,2224678.288349,-954639.4383489997,Sim,954639.4383489997
6314,"2024-01-15",99,15,1528550.0,2482923.860325,-954373.8603249998,Sim,954373.8603249998
5159,"2024-12-05",76,10,1407882.9,2362243.62094,-954360.7209399999,Sim,954360.7209399999
9991,"2024-09-10",64,12,1271163.65,2225390.2387200003,-954226.5887200003,Sim,954226.5887200003
515,"2024-12-18",83,10,1280637.05,2234847.9728800002,-954210.9228800002,Sim,954210.9228800002
2405,"2024-10-03",57,15,1692766.05,2646850.10175,-954084.0517499999,Sim,954084.0517499999
6344,"2023-02-08",73,10,1360019.05,2314074.7434,-954055.6934,Sim,954055.6934
7018,"2023-03-08",64,15,1588953.85,2541066.5952,-952112.7451999998,Sim,952112.7451999998
5938,"2023-01-04",81,11,1276451.35,2227621.814253,-951170.464253,Sim,951170.464253
7060,"2024-10-10",100,13,1291812.85,2242196.983416,-950384.1334159998,Sim,950384.1334159998
7338,"2024-10-18",58,12,1305895.0,2256194.6077440004,-950299.6077440004,Sim,950299.6077440004
6791,"2023-09-04",91,15,1922125.5,2871993.22596,-949867.72596,Sim,949867.72596
630,"2024-09-04",67,13,1059495.1,2009167.8034220003,-949672.7034220002,Sim,949672.7034220002
5938,"2023-01-04",81,11,1276451.35,2225048.299749,-948596.9497489999,Sim,948596.9497489999
4145,"2024-05-21",76,12,1778379.0,2726355.7103999997,-947976.7103999997,Sim,947976.7103999997
9795,"2024-09-11",99,11,1179933.0,2126739.0623709997,-946806.0623709997,Sim,946806.0623709997
6834,"2024-06-19",100,12,1255203.0,2201742.056808,-946539.056808,Sim,946539.056808
1958,"2024-10-24",58,11,1137216.5,2083323.330297,-946106.830297,Sim,946106.830297
4989,"2023-12-05",57,14,1579914.6,2525713.417612,-945798.8176119998,Sim,945798.8176119998
769,"2024-10-09",59,14,1220326.0,2165742.176598,-945416.1765979999,Sim,945416.1765979999
8892,"2024-07-31",54,10,1215348.0,2159555.51534,-944207.5153399999,Sim,944207.5153399999
7010,"2024-04-26",57,13,1467063.15,2411149.051584,-944085.9015839999,Sim,944085.9015839999
2653,"2024-08-28",83,13,1664827.5,2607860.5787650007,-943033.0787650007,Sim,943033.0787650007
3315,"2023-08-21",100,15,1569004.0,2510435.9870100003,-941431.9870100003,Sim,941431.9870100003
2652,"2024-05-16",81,15,1740615.65,2681729.6454,-941113.9953999999,Sim,941113.9953999999
6198,"2023-04-06",73,10,1360019.05,2300718.29324,-940699.24324,Sim,940699.24324
1257,"2023-12-05",99,15,1609000.0,2547017.73249,-938017.7324899998,Sim,938017.7324899998
8861,"2023-04-12",76,13,1926577.0,2864373.1168,-937796.1168,Sim,937796.1168
5261,"2023-09-14",73,12,1717919.0,2655619.8531359998,-937700.8531359998,Sim,937700.8531359998
9609,"2023-05-16",54,13,1500955.35,2435601.4876440004,-934646.1376440004,Sim,934646.1376440004
4337,"2024-11-29",98,13,980110.25,1914404.96767,-934294.7176699999,Sim,934294.7176699999
7841,"2023-06-06",76,10,1407882.9,2340366.9077999997,-932484.0077999998,Sim,932484.0077999998
4989,"2023-12-05",57,14,1579914.6,2512306.920816,-932392.320816,Sim,932392.320816
9700,"2023-11-13",76,10,1407882.9,2338230.32355,-930347.42355,Sim,930347.42355
9207,"2024-10-25",98,14,1055503.2,1985312.453124,-929809.253124,Sim,929809.253124
4076,"2023-11-30",76,13,1926577.0,2856213.3340000003,-929636.3340000003,Sim,929636.3340000003
7973,"2023-02-22",76,9,1333784.0,2261888.50797,-928104.5079700002,Sim,928104.5079700002
515,"2024-12-18",83,10,1280637.05,2208585.6728,-927948.6227999998,Sim,927948.6227999998
7099,"2024-09-24",71,10,1301741.0,2227750.43742,-926009.4374199999,Sim,926009.4374199999
9795,"2024-09-11",99,11,1179933.0,2105404.702599,-925471.7025990002,Sim,925471.7025990002
4977,"2023-04-06",100,15,1569004.0,2493393.77238,-924389.77238,Sim,924389.77238
4799,"2023-12-05",76,10,1481982.0,2405937.72562,-923955.7256200002,Sim,923955.7256200002
6783,"2023-04-03",63,10,1399577.0,2323313.6683799997,-923736.6683799997,Sim,923736.6683799997
8909,"2024-06-06",91,12,1537700.4,2461354.7281079995,-923654.3281079996,Sim,923654.3281079996
1456,"2024-03-11",100,15,1490553.8,2414153.63826,-923599.8382599999,Sim,923599.8382599999
5938,"2023-01-04",81,11,1276451.35,2199961.924776,-923510.5747759999,Sim,923510.5747759999
8884,"2024-04-24",99,15,1609000.0,2531225.27712,-922225.2771200002,Sim,922225.2771200002
4519,"2024-12-19",67,11,943680.0,1865429.188766,-921749.1887660001,Sim,921749.1887660001
4917,"2023-07-03",76,10,1407882.9,2325969.7619600003,-918086.8619600004,Sim,918086.8619600004
2792,"2024-01-25",81,13,1508533.5,2424694.2158399997,-916160.7158399997,Sim,916160.7158399997
7846,"2024-10-31",86,14,1243857.8,2159371.331376,-915513.5313759998,Sim,915513.5313759998
6827,"2024-03-22",99,13,1324743.65,2239521.56233,-914777.9123300002,Sim,914777.9123300002
6777,"2024-02-21",100,15,1569004.0,2483038.6074900003,-914034.6074900003,Sim,914034.6074900003
4737,"2023-12-15",97,13,1759356.0,2673071.579659,-913715.579659,Sim,913715.579659
1727,"2023-01-03",72,14,1395305.0,2308716.3810479995,-913411.3810479995,Sim,913411.3810479995
5068,"2023-07-07",76,14,2074775.0,2987428.90894,-912653.90894,Sim,912653.90894
1257,"2023-12-05",99,15,1609000.0,2521467.35181,-912467.3518099999,Sim,912467.3518099999
2653,"2024-08-28",83,13,1664827.5,2577214.90715,-912387.4071499999,Sim,912387.4071499999
5112,"2023-11-14",76,11,1630181.0,2542544.75343,-912363.75343,Sim,912363.75343
4182,"2023-11-14",99,15,1609000.0,2521140.9819,-912140.9819,Sim,912140.9819
2494,"2024-10-09",74,13,1068997.95,1980632.0193659998,-911634.0693659999,Sim,911634.0693659999
44,"2024-12-03",81,8,928328.6,1839902.8994400003,-911574.2994400003,Sim,911574.2994400003
6314,"2024-01-15",99,15,1528550.0,2438477.2449000003,-909927.2449000003,Sim,909927.2449000003
7596,"2024-05-09",73,13,1861079.0,2770721.3398150005,-909642.3398150005,Sim,909642.3398150005
3678,"2023-10-31",71,12,1562089.0,2471612.9949000003,-909523.9949000003,Sim,909523.9949000003
2792,"2024-01-25",81,13,1508533.5,2417944.607104,-909411.1071040002,Sim,909411.1071040002
5662,"2024-10-30",74,12,986767.85,1895978.6914320001,-909210.8414320002,Sim,909210.8414320002
5348,"2024-11-11",91,10,1348860.0,2257444.9222000004,-908584.9222000004,Sim,908584.9222000004
5772,"2023-03-06",73,14,1904027.05,2812255.31244,-908228.26244,Sim,908228.26244
2792,"2024-01-25",81,13,1508533.5,2416450.1697439994,-907916.6697439994,Sim,907916.6697439994
44,"2024-12-03",81,8,928328.6,1834781.1712640002,-906452.5712640003,Sim,906452.5712640003
8376,"2023-03-07",92,14,1181759.15,2088189.0898820001,-906429.9398820002,Sim,906429.9398820002
6966,"2023-01-03",74,15,1298378.0,2204242.10811,-905864.1081099999,Sim,905864.1081099999
3016,"2024-06-21",91,15,2023290.0,2928953.1715200003,-905663.1715200003,Sim,905663.1715200003
44,"2024-12-03",81,8,928328.6,1833647.164504,-905318.564504,Sim,905318.564504
2744,"2024-02-09",73,13,1768025.05,2670801.9631150006,-902776.9131150006,Sim,902776.9131150006
377,"2023-03-29",59,15,1242117.4,2143752.199095,-901634.7990950001,Sim,901634.7990950001
3949,"2024-08-15",93,13,1240890.95,2142027.472962,-901136.522962,Sim,901136.522962
4145,"2024-05-21",76,12,1778379.0,2678088.9987600003,-899709.9987600003,Sim,899709.9987600003
6827,"2024-03-22",99,13,1324743.65,2224130.7827830003,-899387.1327830004,Sim,899387.1327830004
4948,"2024-03-19",71,12,1562089.0,2460714.928704,-898625.9287040001,Sim,898625.9287040001
6818,"2023-11-17",64,14,1483024.1,2380950.476772,-897926.376772,Sim,897926.376772
9599,"2024-06-27",59,14,1159309.7,2057118.42903,-897808.72903,Sim,897808.72903
490,"2024-07-24",73,10,1431599.0,2328394.2099,-896795.2099000001,Sim,896795.2099000001
6834,"2024-06-19",100,12,1255203.0,2150724.929136,-895521.9291360001,Sim,895521.9291360001
806,"2023-11-23",76,10,1481982.0,2377225.0485099996,-895243.0485099996,Sim,895243.0485099996
4182,"2023-11-14",99,15,1609000.0,2503814.81469,-894814.8146899999,Sim,894814.8146899999
6198,"2023-04-06",73,10,1360019.05,2253905.95395,-893886.90395,Sim,893886.90395
6818,"2023-11-17",64,14,1483024.1,2375092.3092960003,-892068.2092960002,Sim,892068.2092960002
9624,"2024-07-24",81,12,1465782.0,2357788.002336,-892006.0023360001,Sim,892006.0023360001
343,"2023-11-07",64,14,1483024.1,2372225.8327599997,-889201.7327599996,Sim,889201.7327599996
4977,"2023-04-06",100,15,1569004.0,2458094.07654,-889090.0765399998,Sim,889090.0765399998
5641,"2024-05-03",73,14,1904027.05,2792772.0253999997,-888744.9753999996,Sim,888744.9753999996
9795,"2024-09-11",99,11,1179933.0,2067716.0265080002,-887783.0265080002,Sim,887783.0265080002
8861,"2023-04-12",76,13,1926577.0,2813662.9799200003,-887085.9799200003,Sim,887085.9799200003
5119,"2024-07-30",76,13,1830248.15,2717125.555872,-886877.4058719999,Sim,886877.4058719999
8310,"2024-10-21",73,10,1360019.05,2246809.961,-886790.9110000001,Sim,886790.9110000001
1727,"2023-01-03",72,14,1395305.0,2281887.5220259996,-886582.5220259996,Sim,886582.5220259996
2266,"2024-02-20",99,14,1501733.0,2388156.4313600003,-886423.4313600003,Sim,886423.4313600003
9207,"2024-10-25",98,14,1055503.2,1940218.0714840004,-884714.8714840005,Sim,884714.8714840005
5301,"2024-04-24",64,12,1271163.65,2155411.814208,-884248.1642080001,Sim,884248.1642080001
5130,"2023-11-17",97,13,1759356.0,2643417.081903,-884061.0819029999,Sim,884061.0819029999
5261,"2023-09-14",73,12,1717919.0,2601586.3897800003,-883667.3897800003,Sim,883667.3897800003
9480,"2023-08-16",91,15,2023290.0,2906801.0176199996,-883511.0176199996,Sim,883511.0176199996
343,"2023-11-07",64,14,1483024.1,2366389.13168,-883365.03168,Sim,883365.03168
3315,"2023-08-21",100,15,1569004.0,2452266.0334199998,-883262.0334199998,Sim,883262.0334199998
2722,"2023-03-03",71,10,1236653.95,2119217.75277,-882563.8027700002,Sim,882563.8027700002
5722,"2023-03-10",78,13,1582900.0,2463631.3018980003,-880731.3018980003,Sim,880731.3018980003
9443,"2024-12-11",59,12,1045994.0,1925779.9392,-879785.9391999999,Sim,879785.9391999999
4076,"2023-11-30",76,13,1926577.0,2805647.6558500007,-879070.6558500007,Sim,879070.6558500007
5301,"2024-04-24",64,12,1271163.65,2150108.569344,-878944.919344,Sim,878944.919344
1482,"2023-07-18",99,15,1609000.0,2487893.1180000002,-878893.1180000002,Sim,878893.1180000002
5933,"2024-11-11",67,12,1029469.0,1907958.99216,-878489.9921599999,Sim,878489.9921599999
44,"2024-12-03",81,8,928328.6,1805958.9446320003,-877630.3446320003,Sim,877630.3446320003
6827,"2024-03-22",99,13,1324743.65,2201819.4390269998,-877075.7890269998,Sim,877075.7890269998
6430,"2024-10-16",86,14,1243857.8,2120877.199056,-877019.3990559999,Sim,877019.3990559999
5701,"2023-04-11",54,15,1731870.9,2608823.28408,-876952.3840800002,Sim,876952.3840800002
6866,"2024-12-30",99,11,1120936.35,1997675.9822580002,-876739.6322580001,Sim,876739.6322580001
7973,"2023-02-22",76,9,1333784.0,2210510.0650500003,-876726.0650500003,Sim,876726.0650500003
843,"2024-07-09",92,14,1181759.15,2057949.9105480001,-876190.7605480002,Sim,876190.7605480002
7902,"2023-01-16",64,14,1483024.1,2359108.5504000005,-876084.4504000004,Sim,876084.4504000004
4668,"2024-12-26",67,10,814995.5,1690771.52496,-875776.0249600001,Sim,875776.0249600001
3843,"2024-02-06",92,15,1266171.4,2141904.463215,-875733.0632150001,Sim,875733.0632150001
1384,"2023-01-04",57,11,1306696.0,2182328.917461,-875632.9174609999,Sim,875632.9174609999
44,"2024-12-03",81,8,928328.6,1803872.5664560003,-875543.9664560003,Sim,875543.9664560003
9201,"2023-12-28",76,13,1926577.0,2801699.0404000003,-875122.0404000003,Sim,875122.0404000003
843,"2024-07-09",92,14,1181759.15,2056449.1556700002,-874690.0056700003,Sim,874690.0056700003
1391,"2023-10-19",99,13,1394467.0,2268381.2606,-873914.2606000002,Sim,873914.2606000002
3579,"2023-10-27",54,13,1579953.0,2453352.0949600004,-873399.0949600004,Sim,873399.0949600004
3633,"2024-12-18",58,13,1343984.0,2216195.4356879997,-872211.4356879997,Sim,872211.4356879997
2792,"2024-01-25",81,13,1508533.5,2379961.5775519996,-871428.0775519996,Sim,871428.0775519996
5473,"2024-09-13",67,13,1115258.0,1986280.851386,-871022.8513859999,Sim,871022.8513859999
8607,"2024-12-19",57,13,1467063.15,2337927.204496,-870864.054496,Sim,870864.054496
2075,"2024-07-31",74,12,986767.85,1857272.5296719999,-870504.6796719999,Sim,870504.6796719999
8938,"2024-08-14",54,14,1616412.65,2486845.59704,-870432.94704,Sim,870432.94704
8554,"2023-01-09",73,12,1632023.05,2502420.6183,-870397.5683000002,Sim,870397.5683000002
2266,"2024-02-20",99,14,1501733.0,2371744.180736,-870011.1807360002,Sim,870011.1807360002
